1 2130185
2 1972581
3 1831976
4 1728791
5 1624765
6 1520206
7 1418662
8 1163658
9 1041801
10 977812
11 884018
12 809734
13 734840
14 684218
15 636015
16 600505
17 571800
18 552767
19 519220
20 492105
21 460616
22 437538
23 399280
24 376232
25 354689
26 341075
27 328760
28 318513
29 316830
30 311888
